date,channel_id,video_id,video_thumbnail_impressions,video_thumbnail_impressions_ctr
2026-08-11,UCFFY072qzjDnmC_uA65zhQQ,yz_uWHlsIF8,3,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,-7RNcKxLsWc,8,0.125
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,-KMuetmIAs0,6,0.16666666666666666
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,-qTAD9VNJHg,7,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,-vseQgEaQd8,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,0ZIO4anzY5I,7,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,0rhTdpz0Jyc,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,1C8YIiELECI,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,1XNo0hTd1Kc,12,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,2x5xGIWsYec,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,3s24LgNa3B0,9,0.1111111111111111
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,3ywF6CtsAk8,16,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,4h2g5wBWqI4,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,4sxqdyUBRsI,5,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,5PsaPj_z7ts,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,6LlydS0_23w,8,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,744vAmBXikY,5,0.2
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,7JTpRZ6EAj4,22,0.18181818181818182
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,7bs6ELSOGFg,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,7sIU7b-5vCA,7,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,8P-YiIGlBjE,39,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,9qhfAvXGR1U,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,AJmfMOm5Sls,7,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,BTCe24GOWqk,67,0.16417910447761194
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,BuNbDIm2ieg,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,BvnWdTTwSys,27,0.037037037037037035
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,D5PP0Ghhk_g,16,0.25
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,DIhEv0TjUkY,12,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,EPazhvJ7Jd0,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,EXv89Z4tXZ0,15,0.066666666666666666
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,FQHJqEfpZz8,12,0.083333333333333329
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,FZazL5XS_fw,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,FdWxDjGBIM4,13,0.076923076923076927
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,GNVK5JQjXos,5,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,Gp0dyrxdI_0,17,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,IaCjWJ3vy48,21,0.047619047619047616
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,IvAkc1fwzUc,13,0.23076923076923078
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,Jlc-Jtd81o0,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,Klgx3o8dnlA,100,0.06
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,Klivqn7VoxY,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,KoVVQ_ay2Vg,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,LLXlFny9jYc,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,M64uEXXFdF8,12,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,NH01AGqUk98,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,P5J1t9IV9xE,184,0.005434782608695652
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,PGZEUuam-rA,21,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,Q__n0KC548c,6,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,QhRgPOmgBDU,9,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,RGVNMIv9NeA,4,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,RR9mLs5RgtA,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,RqNhgaAulhI,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,SPCRzy8PD3M,26,0.038461538461538464
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,Soqxdzul340,9,0.1111111111111111
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,UffIvNL8fLg,15,0.066666666666666666
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,VYcynJqnsyU,17,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,WpAYWow2Yuw,6,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,XD8tgLIwHvQ,3,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,YWrjNeKZBR8,21,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,YpA8wWTqSQc,162,0.07407407407407407
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,YrMnQa68sQc,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,Z4tzAXpPz0s,88,0.11363636363636363
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,ZOBF9SJEjDU,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,ZsiHzy2w60o,4,0.25
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,ZzIrT1d2m4g,5,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,_3EAZlSh5zM,17,0.17647058823529413
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,_mj3H2RN7Eg,7,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,aAso_jiDQhQ,19,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,b5judqdZ4eI,15,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,bU-TYOpKgaQ,6,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,dR6SIFXqyLA,10,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,dTVe7fZeZbc,15,0.066666666666666666
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,e6JpvlA6f_4,27,0.037037037037037035
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,eGedfjRrI5w,11,0.36363636363636365
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,eH1CndEyHrc,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,f2T5LyFvhBM,8,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,f3GFgdZYHG4,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,fGezis2rjZA,2,0.5
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,f_G_acY5Jt4,3,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,h2mcGEc0hcY,41,0.073170731707317069
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,hudmiFcA57A,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,j2uFT1pKGPE,9,0.1111111111111111
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,kWtTpnW-uW0,4,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,kduz9-W_3Y0,34,0.11764705882352941
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,l6jdNIJF3CQ,5,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,lNqMWsD057k,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,mF_kzkE7IJ4,24,0.083333333333333329
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,mbAcnZ8BqBY,12,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,nOBtQ8KqMLY,9,0.22222222222222221
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,oI_yFGUHZY0,5,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,of-AvGSADq8,41,0.024390243902439025
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,pHK8uMvoDT4,10,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,pHU3663gH1I,4,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,pyv1_pwtQg4,4,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,q1uDScvMQfg,4,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,qTIkvUR_ysc,3,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,qvWP9uPmD-Y,16,0.125
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,rSpIRpNrtto,5,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,ss_JrKiSyZw,2,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,taTgfz1dUAc,6,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,uULJgUopqWE,10,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,vD5KR4XrkLk,19,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,vP0QjuBTyf4,116,0.034482758620689655
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,y5HbBNKzJ0c,8,0.125
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,yB05q6bx2eI,23,0.17391304347826086
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,yF5ucLxQLsU,1,0
2026-08-12,UCFFY072qzjDnmC_uA65zhQQ,yz_uWHlsIF8,5,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,-7RNcKxLsWc,7,0.14285714285714285
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,-KMuetmIAs0,9,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,-qTAD9VNJHg,2,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,0ZIO4anzY5I,14,0.071428571428571425
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,1C8YIiELECI,5,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,1XNo0hTd1Kc,12,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,2PLwXk__E14,2,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,2x5xGIWsYec,1,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,3s24LgNa3B0,10,0.1
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,3ywF6CtsAk8,39,0.17948717948717949
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,4h2g5wBWqI4,1,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,4sxqdyUBRsI,9,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,6LlydS0_23w,5,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,744vAmBXikY,5,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,7JTpRZ6EAj4,43,0.11627906976744186
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,7sIU7b-5vCA,10,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,8P-YiIGlBjE,71,0.014084507042253521
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,AJmfMOm5Sls,17,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,BTCe24GOWqk,36,0.1388888888888889
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,BuNbDIm2ieg,2,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,BvnWdTTwSys,32,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,CVCUMNF_koE,2,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,D5PP0Ghhk_g,8,0.375
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,DIhEv0TjUkY,9,0.22222222222222221
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,EXv89Z4tXZ0,10,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,FdWxDjGBIM4,19,0.10526315789473684
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,GNVK5JQjXos,1,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,Gp0dyrxdI_0,8,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,IaCjWJ3vy48,19,0.052631578947368418
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,IvAkc1fwzUc,5,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,Klgx3o8dnlA,61,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,Klivqn7VoxY,6,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,KoVVQ_ay2Vg,3,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,LLXlFny9jYc,8,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,M64uEXXFdF8,12,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,MkDw5J3auiQ,1,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,NH01AGqUk98,5,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,P5J1t9IV9xE,142,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,PGZEUuam-rA,22,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,Q__n0KC548c,8,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,QhRgPOmgBDU,10,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,RGVNMIv9NeA,9,0.1111111111111111
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,RR9mLs5RgtA,3,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,SPCRzy8PD3M,10,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,Soqxdzul340,12,0.083333333333333329
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,UffIvNL8fLg,23,0.13043478260869565
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,VYcynJqnsyU,25,0.04
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,WpAYWow2Yuw,4,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,XD8tgLIwHvQ,2,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,YWrjNeKZBR8,21,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,YpA8wWTqSQc,117,0.034188034188034191
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,Z4tzAXpPz0s,74,0.10810810810810811
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,ZzIrT1d2m4g,2,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,_3EAZlSh5zM,11,0.090909090909090912
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,_mj3H2RN7Eg,2,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,aAso_jiDQhQ,8,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,b5judqdZ4eI,14,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,bU-TYOpKgaQ,1,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,dR6SIFXqyLA,11,0.18181818181818182
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,dTVe7fZeZbc,15,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,e6JpvlA6f_4,13,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,eGedfjRrI5w,3,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,fGezis2rjZA,1,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,f_G_acY5Jt4,5,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,h2mcGEc0hcY,48,0.10416666666666667
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,hudmiFcA57A,2,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,j2uFT1pKGPE,10,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,kWtTpnW-uW0,13,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,kduz9-W_3Y0,74,0.17567567567567569
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,l6jdNIJF3CQ,7,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,mF_kzkE7IJ4,10,0.1
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,mbAcnZ8BqBY,9,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,nOBtQ8KqMLY,8,0.125
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,oI_yFGUHZY0,3,0.33333333333333331
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,of-AvGSADq8,27,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,pHK8uMvoDT4,6,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,pHU3663gH1I,1,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,pyv1_pwtQg4,3,0.33333333333333331
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,q1uDScvMQfg,2,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,qTIkvUR_ysc,5,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,qvWP9uPmD-Y,29,0.068965517241379309
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,rSpIRpNrtto,2,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,taTgfz1dUAc,4,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,uULJgUopqWE,7,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,vD5KR4XrkLk,10,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,vP0QjuBTyf4,56,0.10714285714285714
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,wezZH8qpWyY,2,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,xEkmwt0UHYs,1,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,y5HbBNKzJ0c,1,0
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,yB05q6bx2eI,26,0.15384615384615385
2026-08-13,UCFFY072qzjDnmC_uA65zhQQ,yz_uWHlsIF8,2,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,-7RNcKxLsWc,20,0.2
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,-KMuetmIAs0,9,0.1111111111111111
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,-qTAD9VNJHg,1,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,-vseQgEaQd8,1,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,0ZIO4anzY5I,3,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,1XNo0hTd1Kc,1,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,3s24LgNa3B0,4,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,3ywF6CtsAk8,45,0.22222222222222221
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,4h2g5wBWqI4,4,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,4sxqdyUBRsI,7,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,6G6dxxvN7v4,193,0.082901554404145081
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,6LlydS0_23w,3,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,744vAmBXikY,4,0.25
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,7JTpRZ6EAj4,41,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,7sIU7b-5vCA,26,0.076923076923076927
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,8P-YiIGlBjE,36,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,AJmfMOm5Sls,43,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,BTCe24GOWqk,58,0.10344827586206896
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,BuNbDIm2ieg,5,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,BvnWdTTwSys,18,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,D5PP0Ghhk_g,9,0.22222222222222221
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,DIhEv0TjUkY,14,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,EPazhvJ7Jd0,1,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,EXv89Z4tXZ0,16,0.0625
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,EwkXAwTL_QI,2,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,FQHJqEfpZz8,1,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,FdWxDjGBIM4,53,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,GNVK5JQjXos,6,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,Gp0dyrxdI_0,9,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,IaCjWJ3vy48,27,0.037037037037037035
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,IvAkc1fwzUc,3,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,J85xwjbTMgQ,1,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,Klgx3o8dnlA,125,0.056
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,Klivqn7VoxY,5,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,KoVVQ_ay2Vg,1,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,LLXlFny9jYc,4,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,M64uEXXFdF8,21,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,NH01AGqUk98,3,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,NNKboIXrIYk,677,0.019202363367799114
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,P5J1t9IV9xE,62,0.016129032258064516
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,PGZEUuam-rA,25,0.04
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,Q__n0KC548c,9,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,QhRgPOmgBDU,12,0.16666666666666666
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,RGVNMIv9NeA,6,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,RR9mLs5RgtA,7,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,SPCRzy8PD3M,17,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,Soqxdzul340,5,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,UffIvNL8fLg,44,0.045454545454545456
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,VYcynJqnsyU,7,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,WpAYWow2Yuw,16,0.1875
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,XD8tgLIwHvQ,13,0.076923076923076927
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,YWrjNeKZBR8,16,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,YpA8wWTqSQc,40,0.15
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,Z4tzAXpPz0s,101,0.10891089108910891
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,ZsiHzy2w60o,4,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,ZzIrT1d2m4g,2,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,_3EAZlSh5zM,44,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,_mj3H2RN7Eg,3,0.33333333333333331
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,aAso_jiDQhQ,12,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,b5judqdZ4eI,20,0.05
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,bU-TYOpKgaQ,3,0.33333333333333331
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,dR6SIFXqyLA,31,0.0967741935483871
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,dTVe7fZeZbc,24,0.041666666666666664
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,e6JpvlA6f_4,25,0.12
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,eGedfjRrI5w,18,0.16666666666666666
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,f2T5LyFvhBM,5,0.2
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,f_G_acY5Jt4,3,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,h2mcGEc0hcY,68,0.044117647058823532
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,j2uFT1pKGPE,10,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,j7xlFldh4gM,1,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,kWtTpnW-uW0,7,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,kduz9-W_3Y0,103,0.18446601941747573
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,l6jdNIJF3CQ,4,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,mF_kzkE7IJ4,16,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,mbAcnZ8BqBY,5,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,nOBtQ8KqMLY,7,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,oI_yFGUHZY0,5,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,of-AvGSADq8,24,0.041666666666666664
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,pHK8uMvoDT4,10,0.2
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,pHU3663gH1I,3,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,pyv1_pwtQg4,4,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,q1uDScvMQfg,1,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,qTIkvUR_ysc,7,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,qvWP9uPmD-Y,7,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,rSpIRpNrtto,2,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,ss_JrKiSyZw,1,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,taTgfz1dUAc,8,0.125
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,uULJgUopqWE,4,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,vD5KR4XrkLk,20,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,vP0QjuBTyf4,39,0.12820512820512819
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,wezZH8qpWyY,1,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,xEkmwt0UHYs,2,0.5
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,y5HbBNKzJ0c,3,0
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,yB05q6bx2eI,9,0.1111111111111111
2026-08-14,UCFFY072qzjDnmC_uA65zhQQ,yz_uWHlsIF8,2,0
